Latitude,Longitude
37.745555555528696,-122.5049999999554
37.52666666663964,-122.3116666666219
37.779444444417614,-122.4772222221776
37.671666666639744,-122.07777777773282
37.67333333330642,-121.76333333328812
37.84999999997322,-122.2624999999552
37.61083333330637,-122.02833333328834
37.93527777775107,-122.34055555551082
37.77972222219539,-122.28805555551077
37.78138888886205,-122.4683333332887
37.76666666663982,-122.1877777777329
37.36055555552839,-121.99777777773276
37.9286111110844,-122.36027777773305
37.74305555552869,-122.43999999995532
38.28361111108468,-122.3041666666219
37.778888888862056,-122.2069444443996
37.730277777750906,-122.18555555551067
37.39361111108397,-122.11305555551064
38.43277777775147,-122.42249999995532
38.272222222195786,-122.04638888884392
37.5422222221952,-121.97611111106607
37.7872222221954,-122.21111111106626
37.80472222219541,-122.28722222217743
37.784444444417616,-122.46111111106646
37.800833333306514,-122.41611111106644
37.80222222219541,-122.2447222221774
37.79027777775095,-122.20638888884405
38.03805555552893,-121.96888888884384
37.77611111108428,-122.17222222217734
37.574999999973,-122.32111111106636
37.357777777750606,-122.01527777773278
37.78833333330651,-122.18888888884402
38.27694444441801,-122.26805555551076
38.02416666664003,-121.91666666662158
37.69972222219533,-122.06972222217726
38.25777777775133,-122.01361111106613
37.63222222219528,-122.43861111106644
37.99388888886223,-121.73555555551032
37.99472222219556,-121.7219444443992
37.78111111108428,-122.3899999999553
38.2430555555291,-122.61638888884436
37.39888888886175,-122.01055555551056
37.8944444444177,-122.19472222217736
37.55527777775077,-121.9708333332883
37.65249999997307,-122.11249999995508
37.34361111108393,-122.03944444439946
38.012222222195575,-121.96305555551052
37.632777777750825,-122.41555555551088
37.94444444441774,-122.32222222217746
37.94305555552885,-122.35111111106636
38.06249999997339,-122.54666666662207
38.15166666664013,-122.26305555551076
37.66527777775085,-122.46916666662204
37.86888888886213,-122.25416666662186
37.86277777775101,-122.28499999995522
37.734444444417576,-122.45972222217758
37.52277777775074,-122.2763888888441
37.79305555552873,-122.4797222221776
38.183055555529045,-122.14194444439954
37.87999999997325,-122.08416666662173
37.75749999997315,-122.40805555551088
37.86916666663991,-121.63888888884358
37.71638888886201,-122.43638888884422
38.31694444441804,-122.48416666662204
37.833055555528766,-122.1955555555107
38.01805555552891,-121.90277777773268
37.90888888886216,-122.00944444439943
38.2480555555291,-122.02694444439943
37.568888888861885,-122.3155555555108
37.719722222195344,-122.43722222217755
37.96194444441776,-121.98861111106608
38.27166666664023,-122.06083333328836
37.56194444441744,-121.95527777773272
38.30166666664025,-122.47055555551093
38.08666666664008,-122.56277777773322
37.41972222219511,-121.90527777773268
37.82861111108432,-122.25888888884408
37.88555555552881,-122.07888888884392
37.50972222219517,-122.49916666662205
37.68722222219532,-122.1449999999551
37.55527777775077,-122.29555555551076
37.41944444441732,-122.12444444439951
37.45694444441735,-121.90749999995492
37.68527777775087,-121.76888888884368
38.45194444441815,-121.83527777773264
37.98972222219556,-121.85527777773264
37.7783333333065,-122.28361111106632
37.81472222219542,-122.25305555551074
37.80972222219541,-122.27111111106632
37.80249999997319,-121.84499999995488
38.294444444418026,-121.98194444439942
37.78055555552872,-122.22777777773294
38.163611111084585,-122.24888888884406
37.89055555552881,-121.61694444439912
37.97555555552888,-121.70499999995477
37.708888888862,-122.45972222217758
37.95694444441775,-122.37194444439972
37.40805555552843,-122.11027777773285
37.97222222219554,-122.29083333328856
38.11333333330677,-122.57361111106655
37.431388888861775,-121.96611111106608
37.9424999999733,-122.06611111106616
37.53583333330631,-122.04083333328836
38.24944444441799,-122.61944444439992
37.66527777775085,-122.09333333328838
37.75138888886203,-122.17027777773288
37.72111111108424,-122.4569444443998
37.443888888861785,-121.88944444439936
37.78916666663984,-122.23666666662184
37.6622222221953,-121.76611111106592
37.657222222195294,-122.10888888884396
38.11027777775121,-122.2547222221774
37.81333333330653,-122.27361111106632
38.02277777775114,-121.9038888888438
37.92277777775106,-122.05861111106614
37.808055555528746,-122.23777777773294
37.95194444441775,-122.08277777773284
37.75083333330648,-122.4074999999553
37.78777777775096,-122.41361111106644
38.04805555552894,-122.14305555551066
37.79527777775096,-122.426666666622
37.830277777750986,-122.017499999955
37.79166666663984,-122.419166666622
37.4083333333062,-121.93749999995494
38.2947222221958,-122.47166666662204
38.29999999997359,-122.4708333332887
38.0333333333067,-122.54194444439986
37.3894444444173,-122.017499999955
37.748888888862034,-121.96138888884384
37.996944444417785,-121.8405555555104
37.77999999997317,-122.40999999995532
37.762222222195376,-121.88888888884378
37.69416666663977,-122.47583333328868
37.79749999997318,-122.26722222217742
37.80638888886208,-121.94055555551049
37.796944444417626,-122.4505555555109
37.983055555528885,-122.50777777773315
37.67055555552864,-121.87833333328824
37.67749999997309,-121.88027777773266
37.7619444444176,-122.42444444439975
37.72166666663978,-122.47916666662204
37.8111111110843,-122.24666666662183
37.80194444441763,-122.43833333328868
37.92027777775106,-122.32472222217748
37.72472222219535,-122.168888888844
38.27305555552912,-122.67499999995552
38.12499999997344,-122.20388888884403
37.79861111108429,-122.4063888888442
37.67805555552864,-121.883611111066
37.777499999973166,-122.50277777773316
38.083055555528965,-122.15416666662178
38.11249999997343,-122.2624999999552
38.11138888886232,-122.57749999995544
37.68861111108421,-121.86527777773266
37.933055555528846,-122.01805555551056
37.54083333330631,-122.5111111110665
37.873333333306576,-122.0627777777328
37.71305555552867,-122.43361111106644
38.308333333306926,-122.47638888884426
37.570277777750775,-122.26388888884408
37.43749999997289,-121.893611111066
37.54916666663965,-122.01333333328832
37.83333333330654,-122.2019444443996
37.87166666663991,-122.27805555551076
38.14249999997346,-122.24249999995516
37.76055555552871,-122.46277777773314
37.79888888886207,-122.42111111106644
37.77249999997317,-121.90972222217714
37.767499999973154,-122.4494444443998
37.75611111108426,-122.40222222217751
37.74749999997314,-122.4555555555109
37.98055555552888,-122.30999999995524
37.762222222195376,-122.2269444443996
37.73527777775091,-122.419166666622
37.41027777775065,-122.12888888884396
37.988611111084445,-122.302777777733
37.81944444441764,-122.25138888884408
37.72083333330645,-122.4013888888442
37.62972222219527,-122.09888888884394
37.99527777775112,-122.3483333332886
38.00166666664001,-121.80888888884373
37.53472222219519,-122.31472222217744
38.13472222219568,-122.23944444439962
37.399444444417306,-122.20527777773292
37.77416666663983,-122.426666666622
37.74277777775092,-122.17027777773288
37.63611111108416,-122.06722222217726
37.77777777775094,-122.21666666662182
37.97166666663999,-122.03333333328834
37.68888888886198,-122.04305555551058
37.42694444441733,-122.13166666662175
37.77555555552872,-122.43222222217756
37.73916666663981,-122.39861111106642
38.14944444441791,-122.26416666662186
37.97972222219555,-121.76666666662146
38.03749999997337,-121.96638888884384
37.6533333333064,-122.42388888884422
37.405833333306205,-122.11055555551064
37.87777777775102,-122.08083333328838
37.87388888886213,-122.00944444439943
37.989999999973335,-122.23138888884404
37.42777777775066,-122.1677777777329
37.77444444441761,-122.18861111106624
38.31833333330693,-122.48999999995536
37.41805555552843,-121.94444444439938
37.73249999997313,-122.48361111106648
37.88194444441769,-122.27527777773298
37.90499999997327,-122.27611111106631
37.86999999997324,-122.029999999955
38.00499999997335,-122.03194444439946
37.86722222219546,-122.46111111106646
37.74388888886202,-122.43472222217756
37.47888888886182,-122.22777777773294
37.91805555552883,-122.11444444439952
37.54861111108409,-121.93833333328828
37.66888888886197,-121.896111111066
37.52472222219519,-121.98749999995498
37.794166666639846,-122.4213888888442
38.09666666664009,-122.2294444443996
37.96416666663998,-122.34166666662192
37.646111111084174,-122.42583333328864
37.66555555552864,-122.0527777777328
37.746111111084254,-122.46277777773314
37.451666666639575,-122.17972222217736
37.79749999997318,-122.17722222217736
37.78027777775095,-122.23055555551072
37.75833333330648,-122.18749999995514
38.02777777775114,-122.26416666662186
37.77277777775094,-122.43694444439976
38.29055555552913,-122.43861111106644
37.66666666663974,-122.43749999995534
37.48944444441738,-122.20861111106626
37.73222222219536,-122.23999999995516
37.381388888861736,-122.04361111106611
37.69027777775087,-121.7599999999548
37.738611111084246,-122.48388888884426
37.64361111108417,-122.44111111106643
37.90722222219549,-122.0527777777328
38.09166666664008,-122.58222222217768
37.737777777750914,-122.24888888884406
37.36444444441728,-122.09861111106618
37.75388888886204,-122.41833333328866
37.68861111108421,-121.77083333328814
38.139999999973455,-122.25055555551074
37.67138888886197,-122.12055555551063
38.1736111110846,-122.25166666662184
37.546111111084095,-122.024999999955
37.96833333330665,-122.29222222217744
37.87444444441769,-122.13083333328842
38.25277777775133,-122.017499999955
37.682777777750864,-122.05916666662168
37.73249999997313,-122.38722222217751
37.76027777775093,-122.47916666662204
37.94916666663997,-121.99944444439944
37.87916666663991,-122.26416666662186
37.87527777775102,-122.00527777773276
37.73944444441758,-122.15694444439956
37.6558333333064,-122.11194444439953
38.28888888886247,-122.30305555551078
37.399444444417306,-122.06583333328835
37.86833333330657,-122.27805555551076
37.73916666663981,-122.4783333332887
37.41833333330621,-121.8697222221771
37.845555555528776,-122.295277777733
37.8944444444177,-122.03361111106612
37.85222222219545,-122.28583333328856
37.79583333330651,-122.19527777773293
37.83944444441766,-121.97777777773274
37.68444444441754,-122.04611111106612
37.51972222219519,-121.97305555551053
37.945555555528856,-122.04305555551058
37.54638888886187,-121.97861111106609
38.10361111108454,-122.23583333328853
37.94833333330664,-122.02361111106612
38.25277777775133,-122.0605555555106
37.58749999997301,-122.00333333328832
37.50972222219517,-122.31944444439968
37.78472222219539,-122.20472222217737
37.97833333330666,-122.53222222217764
37.70472222219533,-122.45499999995536
37.90444444441771,-122.05166666662168
37.463333333306245,-122.13638888884398
37.955277777751085,-122.04388888884392
37.708611111084224,-122.42388888884422
37.35249999997283,-122.00527777773276
37.77722222219539,-122.4188888888442
37.76583333330649,-122.46861111106648
37.89027777775103,-122.30694444439968
37.72833333330646,-122.16805555551068
37.756666666639816,-122.18361111106624
37.767499999973154,-122.23833333328852
37.536944444417415,-122.28166666662187
37.58055555552856,-122.3419444443997
38.24194444441798,-122.0680555555106
37.99499999997334,-122.3141666666219
37.78194444441761,-122.19444444439958
37.73583333330647,-122.25138888884408
38.10833333330676,-122.20861111106626
37.69305555552865,-122.11527777773286
37.91944444441772,-122.51388888884428
37.44833333330624,-122.15694444439956
37.629999999973045,-122.41333333328863
37.57972222219523,-122.40027777773308
37.96666666663998,-122.49805555551092
38.1647222221957,-122.26444444439964
38.25027777775132,-122.60916666662212
37.59611111108413,-122.4152777777331
37.66361111108419,-122.11055555551064
37.399444444417306,-122.06222222217724
37.95583333330664,-121.98749999995498
37.47749999997293,-122.27444444439963
37.71222222219534,-121.74388888884368
37.97388888886221,-122.292777777733
37.852499999973226,-122.28666666662188
37.667499999973074,-122.43999999995532
37.39722222219508,-122.0627777777328
37.96583333330665,-122.50555555551094
37.730833333306464,-122.17111111106622
37.54277777775076,-122.3066666666219
37.42777777775066,-121.88166666662156
37.80749999997319,-121.97027777773272
37.78916666663984,-122.42944444439978
38.17972222219571,-122.2686111110663
38.08166666664008,-122.2030555555107
37.8983333333066,-122.28666666662188
37.68083333330642,-122.40694444439976
37.744166666639806,-122.16555555551066
37.72055555552868,-122.12944444439952
37.43027777775067,-122.28222222217744
38.26555555552911,-122.6488888888444
38.162222222195695,-122.24583333328852
37.36527777775061,-122.02777777773278
37.65027777775085,-122.0880555555106
37.93972222219552,-121.69861111106586
37.78277777775095,-122.46999999995536
37.97111111108443,-121.98499999995497
38.24444444441799,-121.99555555551052
37.47638888886181,-122.44083333328868
37.80277777775096,-122.23916666662184
38.03944444441782,-121.63083333328802
37.65749999997307,-122.42249999995532
37.727499999973126,-122.15499999995512
37.68499999997309,-121.73777777773256
37.82527777775098,-122.24499999995518
37.564722222195215,-121.95611111106606
37.796944444417626,-121.8874999999549
38.14777777775124,-122.2511111110663
38.05888888886228,-122.1677777777329
37.76527777775093,-122.4783333332887
37.752499999973146,-122.42444444439975
37.679444444417534,-122.49166666662204
37.9083333333066,-122.15472222217733
37.984444444417775,-121.80944444439928
37.91555555552883,-122.08749999995506
37.69638888886199,-122.11694444439952
37.431388888861775,-122.12805555551064
37.896944444417706,-122.560555555511
38.306666666640254,-122.4783333332887
38.24583333330688,-122.07444444439948
37.783055555528726,-122.48999999995536
37.77388888886205,-121.9872222221772
37.444722222195125,-122.14222222217732
37.39583333330619,-122.0552777777328
37.93527777775107,-122.08499999995504
38.00194444441779,-121.86638888884376
37.90749999997327,-122.04166666662168
37.76666666663982,-121.99083333328832
37.7177777777509,-122.47527777773314
37.76722222219538,-122.20805555551073
37.66666666663974,-122.43194444439978
38.00638888886224,-121.81472222217704
37.977499999973325,-122.34749999995526
38.24027777775132,-121.99416666662164
37.61944444441748,-122.43972222217756
37.97666666663999,-122.49777777773316
37.9638888888622,-122.50416666662206
37.45611111108402,-121.91249999995492
37.53305555552853,-121.9266666666216
37.92555555552884,-122.039999999955
37.9474999999733,-122.07083333328838
37.73194444441757,-122.4519444443998
37.51222222219518,-121.96805555551052
37.5422222221952,-122.28333333328854
37.730833333306464,-122.41055555551088
37.711388888862,-122.0980555555106
37.727222222195344,-122.1536111110662
37.49083333330627,-121.92694444439935
38.27694444441801,-122.26805555551076
38.28944444441802,-122.46055555551092
37.721944444417566,-122.43972222217756
37.86749999997324,-122.2599999999552
37.78166666663984,-122.2622222221774
37.974722222195545,-122.48749999995538
37.46749999997292,-122.14805555551064
37.78361111108429,-122.282777777733
37.760833333306486,-122.47611111106649
37.53305555552853,-121.96527777773274
37.96972222219554,-121.99416666662164
37.65055555552862,-122.46722222217758
37.39638888886175,-121.98805555551051
37.46055555552847,-122.434166666622
38.28527777775135,-122.26527777773298
37.693333333306434,-122.4669444443998
38.25277777775133,-121.99249999995496
37.73722222219536,-122.3936111110664
37.72916666663979,-122.43083333328866
38.04833333330672,-122.54916666662209
37.53249999997297,-122.04833333328835
38.2897222221958,-122.30916666662188
37.77999999997317,-122.40527777773308
37.75833333330648,-121.94333333328828
37.93499999997329,-122.36249999995528
37.72111111108424,-122.06138888884392
37.648888888861954,-122.11111111106618
37.66444444441752,-122.08972222217729
37.746111111084254,-122.45499999995536
37.79916666663985,-122.42361111106644
37.784444444417616,-122.4772222221776
37.51666666663962,-122.30305555551078
38.030277777751145,-121.88972222217711
37.56722222219522,-122.00638888884389
37.93527777775107,-121.6941666666214
37.79444444441762,-122.41749999995533
37.771111111084274,-122.44999999995534
37.871944444417686,-121.63805555551023
38.11583333330677,-122.21361111106629
37.6761111110842,-122.12638888884398
37.80638888886208,-121.93583333328829
37.93722222219552,-121.73361111106588
37.764166666639824,-122.46083333328868
37.653055555528624,-122.43055555551088
37.58722222219524,-122.0147222221772
37.36027777775061,-122.07999999995504
37.51166666663962,-122.25944444439963
37.568888888861885,-122.32749999995524
37.7366666666398,-122.25388888884407
37.509166666639615,-122.48055555551092
37.68444444441754,-122.0944444443995
37.78249999997317,-122.1994444443996
37.98499999997333,-122.01861111106612
37.51499999997296,-121.95472222217715
37.69222222219532,-122.13666666662176
38.25333333330688,-122.05388888884391
37.37361111108395,-122.05916666662168
37.89638888886215,-122.49833333328873
38.15499999997347,-122.24444444439962
37.74027777775091,-122.4797222221776
37.82833333330654,-122.23944444439962
37.775833333306494,-122.44888888884424
37.71361111108423,-121.9088888888438
37.66444444441752,-122.46277777773314
37.966388888862205,-122.55722222217766
37.79666666663985,-122.39944444439976
37.48472222219515,-122.28111111106632
37.7327777777509,-122.05999999995502
37.7808333333065,-122.50722222217762
38.03138888886226,-121.98027777773277
38.06916666664007,-122.23138888884404
38.144166666640125,-122.22749999995516
37.76861111108427,-122.19138888884405
37.96583333330665,-121.7233333332881
37.81388888886208,-122.24361111106629
37.67249999997309,-122.48416666662204
37.80888888886208,-122.2724999999552
37.95611111108442,-122.09111111106616
37.68583333330643,-121.88055555551044
37.59361111108413,-122.0327777777328
38.08694444441786,-122.1511111110662
37.98333333330666,-122.47888888884424
37.727222222195344,-122.43805555551089
38.00083333330668,-121.8205555555104
37.99305555552889,-121.73888888884366
37.67888888886198,-122.12444444439951
37.66444444441752,-122.4494444443998
37.76722222219538,-122.17055555551067
37.72416666663979,-122.42472222217756
37.575277777750784,-121.96861111106608
37.56444444441744,-122.04361111106611
37.61499999997304,-122.03333333328834
37.95361111108442,-121.96333333328828
37.734444444417576,-122.45249999995536
38.00222222219557,-122.03083333328834
37.75416666663981,-122.49194444439982
37.78055555552872,-122.22777777773294
37.81972222219542,-122.24138888884409
37.77638888886205,-122.41083333328864
38.02638888886225,-121.93527777773272
37.79444444441762,-122.41861111106644
38.29527777775136,-122.48027777773316
37.69583333330643,-122.10111111106616
37.36499999997284,-122.02861111106613
37.77083333330649,-122.27222222217742
37.68749999997309,-121.88166666662156
37.535555555528525,-121.96583333328827
37.364722222195056,-122.0072222221772
37.463333333306245,-122.23888888884406
37.70833333330644,-122.46277777773314
38.10249999997343,-122.2016666666218
37.409166666639535,-122.11277777773284
37.582222222195234,-122.47055555551093
37.66944444441752,-122.48166666662205
37.95277777775108,-122.0452777777328
37.44694444441735,-122.21805555551072
37.45444444441736,-122.13138888884396
37.54638888886187,-121.97555555551052
37.7366666666398,-122.41222222217752
37.54861111108409,-121.99305555551054
37.8313888888621,-122.27444444439963
37.77249999997317,-122.21333333328847
37.6772222221953,-121.896111111066
37.728888888862016,-122.14222222217732
37.38111111108396,-122.04666666662168
37.738611111084246,-122.50333333328872
37.878888888862136,-122.26777777773296
38.17277777775126,-121.6777777777325
37.67916666663975,-122.03416666662169
37.945555555528856,-121.98805555551051
37.65555555552862,-122.46055555551092
37.827499999973206,-122.2408333332885
37.8174999999732,-122.12277777773286
37.77249999997317,-122.20333333328848
37.48194444441737,-122.22361111106628
37.34333333330615,-122.02388888884389
37.87583333330658,-122.54194444439986
37.78166666663984,-122.41361111106644
37.88194444441769,-122.04333333328834
37.67027777775085,-122.10166666662172
37.78611111108428,-122.42499999995532
37.3805555555284,-122.156388888844
37.96055555552887,-122.03972222217725
37.75416666663981,-122.43583333328868
37.47527777775071,-122.16722222217734
37.52972222219519,-121.95749999995496
37.91249999997327,-122.30055555551078
37.775277777750944,-122.43027777773312
37.99277777775112,-122.09527777773285
37.86805555552879,-122.28499999995522
37.77083333330649,-122.2649999999552
37.98416666664,-122.58333333328878
37.96194444441776,-122.55944444439989
37.98249999997333,-122.580555555511
37.657777777750844,-122.40805555551088
38.06472222219562,-122.53694444439984
37.76111111108426,-122.4177777777331
37.91944444441772,-122.07861111106617
37.78249999997317,-122.42249999995532
37.92944444441773,-121.93194444439938
38.24055555552909,-122.59249999995544
37.450277777750685,-122.26083333328852
37.35972222219505,-122.03583333328837
38.00777777775113,-122.26527777773298
38.00361111108446,-121.90222222217712
37.87361111108435,-122.00305555551054
38.02861111108448,-121.89944444439936
37.6811111110842,-121.87388888884377
37.41527777775065,-121.9466666666216
38.02666666664003,-122.25194444439964
37.494722222195165,-121.92583333328824
37.727222222195344,-121.93638888884382
37.46499999997292,-122.26611111106632
37.66583333330641,-121.8999999999549
37.53249999997297,-121.96666666662162
37.80944444441764,-122.23222222217738
38.27944444441801,-122.29555555551076
37.68361111108421,-122.46472222217756
37.94916666663997,-121.70777777773252
38.14638888886235,-122.24166666662184
38.01472222219558,-121.94333333328828
37.76166666663982,-121.89222222217712
38.12972222219567,-122.19861111106626
37.78194444441761,-122.21277777773292
37.723055555528674,-122.44138888884424
37.79361111108429,-122.25194444439964
37.75972222219537,-121.90194444439936
37.716111111084224,-122.439166666622
37.69444444441754,-122.11277777773284
37.4777777777507,-122.1599999999551
37.95472222219553,-122.34916666662193
37.98361111108444,-121.83111111106597
37.96666666663998,-121.72527777773254
37.5611111110841,-121.9772222221772
37.90999999997327,-122.53666666662208
37.64277777775084,-122.49305555551094
38.12222222219566,-122.23611111106628
37.84916666663989,-122.1172222221773
37.43833333330623,-121.89416666662156
37.68499999997309,-122.46361111106648
37.33944444441726,-122.014999999955
37.70749999997311,-122.46277777773314
37.90499999997327,-122.5099999999554
37.72583333330645,-121.92749999995492
37.96916666663999,-122.29388888884412
37.77972222219539,-122.47638888884426
37.79888888886207,-122.4430555555109
37.95277777775108,-121.98916666662164
37.79861111108429,-122.40666666662196
37.89055555552881,-121.59361111106575
37.69083333330643,-121.76527777773258
37.99777777775112,-121.68749999995474
37.81388888886208,-122.27416666662188
37.92361111108439,-122.38166666662195
37.40166666663953,-122.07722222217728
37.75416666663981,-122.50527777773316
37.77555555552872,-122.2155555555107
37.55527777775077,-122.31527777773302
37.55083333330632,-122.007499999955
37.36694444441728,-122.05972222217726
37.72611111108424,-122.46777777773312
37.98055555552888,-122.60027777773324
37.70722222219533,-122.08999999995504
38.1141666666401,-122.57249999995544
38.07916666664007,-122.15555555551066
38.08416666664008,-122.16027777773289
37.47166666663959,-122.22555555551072
37.808055555528746,-122.29444444439966
37.80249999997319,-122.42722222217756
37.44166666663956,-121.89861111106602
37.97833333330666,-122.03444444439944
37.65055555552862,-122.449166666622
37.930277777751066,-122.36499999995527
37.57138888886189,-122.317777777733
37.55555555552854,-122.2572222221774
37.795555555528736,-122.40805555551088
37.68583333330643,-121.80444444439928
37.41749999997288,-121.90833333328824
38.2505555555291,-122.01194444439945
37.83083333330654,-122.2547222221774
37.78027777775095,-121.89444444439934
37.36055555552839,-121.99944444439944
37.775833333306494,-122.4669444443998
37.89222222219548,-122.30111111106632
37.789999999973176,-122.41444444439976
38.25638888886244,-122.04555555551056
37.56416666663967,-122.04861111106614
37.89333333330659,-121.63138888884356
37.679444444417534,-122.06583333328835
37.690555555528654,-122.08166666662171
37.96833333330665,-121.7549999999548
38.28777777775135,-122.44777777773312
37.762222222195376,-122.39611111106642
37.689722222195314,-121.72555555551033
38.25222222219577,-121.99611111106609
38.295555555529134,-122.30722222217746
37.88194444441769,-122.26611111106632
37.56194444441744,-121.98999999995496
38.02138888886225,-121.92999999995492
37.71694444441757,-122.1461111110662
38.03194444441781,-122.54083333328876
37.79833333330652,-122.40916666662196
38.01555555552891,-121.91833333328825
37.582222222195234,-122.03333333328834
37.7872222221954,-122.41194444439977
37.719722222195344,-121.727222222177
37.71055555552866,-122.41666666662198
37.62333333330638,-122.04333333328834
37.49777777775072,-122.25305555551074
37.96583333330665,-122.49666666662203
37.79888888886207,-122.43999999995532
37.69305555552865,-121.8583333332882
37.45444444441736,-121.91277777773269
37.67194444441753,-121.893611111066
37.61944444441748,-122.41361111106644
37.67999999997309,-121.9202777777327
37.57777777775078,-122.06527777773282
37.708611111084224,-122.4530555555109
37.8149999999732,-122.25777777773295
37.86277777775101,-122.01138888884388
37.928888888862176,-122.34027777773304
37.44777777775068,-122.18055555551068
37.92055555552884,-122.52472222217764
37.999722222195565,-122.1336111110662
37.53472222219519,-122.24305555551074
37.50805555552851,-122.47749999995536
37.693888888861984,-121.79361111106591
37.99222222219556,-121.73138888884364
37.70527777775089,-121.8191666666215
38.04749999997338,-122.53916666662208
37.3477777777506,-122.04555555551056
37.432777777750665,-122.31944444439968
37.451666666639575,-121.8949999999549
37.78249999997317,-122.41361111106644
37.55388888886188,-122.2574999999552
37.74222222219536,-122.25555555551074
37.38027777775063,-122.03305555551056
37.96805555552887,-121.72138888884363
37.77444444441761,-122.18861111106624
37.96805555552887,-122.14555555551064
37.79444444441762,-122.22916666662184
37.94055555552885,-121.9544444443994
37.59916666663969,-122.41722222217754
37.56249999997299,-122.32888888884412
38.10138888886231,-122.21249999995516
38.44277777775147,-121.83611111106596
37.883055555528806,-122.05055555551058
37.74916666663981,-122.40999999995532
37.63249999997305,-122.44222222217756
37.785833333306506,-122.2397222221774
38.29888888886247,-122.30722222217746
38.01972222219558,-121.87638888884378
37.426111111084,-122.20027777773292
37.80166666663985,-121.86138888884376
37.532777777750745,-122.05444444439946
37.77416666663983,-122.49361111106649
37.7619444444176,-122.47138888884425
37.71055555552866,-121.73305555551032
37.88888888886214,-122.0302777777328
37.83805555552877,-122.25527777773296
38.00166666664001,-121.90111111106602
37.38999999997286,-122.05944444439947
37.42666666663955,-121.86555555551044
38.256944444418,-122.63083333328882
37.58416666663968,-122.01861111106612
38.03249999997337,-121.95972222217718
38.29083333330691,-122.29944444439968
37.70944444441756,-122.45472222217757
37.82666666663987,-122.13444444439952
37.678611111084194,-122.49277777773317
37.96305555552887,-122.30972222217746
38.02861111108448,-122.27222222217742
38.23444444441797,-122.60999999995548
38.00222222219557,-122.26972222217742
37.73527777775091,-122.49749999995538
37.697499999973104,-122.48111111106648
37.74833333330648,-122.47916666662204
38.15611111108458,-122.25666666662184
37.984444444417775,-121.99944444439944
37.96833333330665,-121.7549999999548
38.112222222195655,-122.23055555551072
38.09138888886231,-122.5702777777332
37.82388888886209,-122.2397222221774
37.96972222219554,-122.03749999995502
37.873333333306576,-122.456666666622
38.32333333330693,-122.49333333328872
37.849722222195446,-122.2724999999552
37.40611111108398,-122.12055555551063
